Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
409;1; Легно-28 White Softwood Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-28 White Softwood Magic Fog; Легно-28 White Softwood Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-92f6c758-9db7-4a18-952e-d4c1d44bfb36.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
410;1; Классико-32G-27 Virgin;Классико;1670000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Классико-32G-27 Virgin; Классико-32G-27 Virgin;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9404b2ce-0292-4a1a-bbad-e622ba4113a2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
411;1; Краска Акриловая для внутренних работ 4,5 кг;Краски;92819;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Краска Акриловая для внутренних работ 4,5 кг; Краска Акриловая для внутренних работ 4,5 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b46c3fc3-f49b-4e71-94be-cfdd7ad8a2e6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
412;1;Нож с отламывающимся лезвием (малярный нож) TOTAL-TOOLS;Столярно-слесарный инструмент;10920;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Нож с отламывающимся лезвием (малярный нож) TOTAL-TOOLS;Нож с отламывающимся лезвием (малярный нож) TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-cc43f703-d0cf-4420-a907-d1faf873d733.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
413;1; Классико-33G-27 Virgin Magic Fog Facetz;Классико;1950000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Классико-33G-27 Virgin Magic Fog Facetz; Классико-33G-27 Virgin Magic Fog Facetz;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-786b4148-9b11-4028-b4e5-b32b21e1be6d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
414;1; Классико-12 Silver Ash;Классико;1887000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Классико-12 Silver Ash; Классико-12 Silver Ash;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1a757d33-27d6-437f-9fcd-88c5be7bff7b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
415;1; Классико-13 Silver Ash White Crystal;Классико;2114000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Классико-13 Silver Ash White Crystal; Классико-13 Silver Ash White Crystal;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-827f9786-884d-4d53-abd5-47b9898fd0bd.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
416;1; Легно-21 Nordic Oak;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-21 Nordic Oak; Легно-21 Nordic Oak;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-77134bdb-d58b-424a-a8aa-190ced7f6ba2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
417;1; Легно-22 Nordic Oak Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-22 Nordic Oak Magic Fog; Легно-22 Nordic Oak Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1528c9b8-f7bc-4054-8af5-b52bf0d8a107.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
418;1; Легно-23 Nordic Oak Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-23 Nordic Oak Magic Fog; Легно-23 Nordic Oak Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5ae48ef4-26f9-49c2-abfa-ae6b27321886.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
419;1; Легно-21 Cappuccino Softwood;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-21 Cappuccino Softwood; Легно-21 Cappuccino Softwood;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-4d326f5d-8eac-4bf7-85d3-817711b5e9bc.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
420;1; Легно-28 Cappuccino Softwood Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-28 Cappuccino Softwood Magic Fog; Легно-28 Cappuccino Softwood Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c118074b-312b-4ece-99e5-7d361c4fc197.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
421;1; Легно-21 Organic Oak;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-21 Organic Oak; Легно-21 Organic Oak;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d4761efb-911f-4113-b6d0-34d31d82c98b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
422;1; Легно-22 Organic Oak Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-22 Organic Oak Magic Fog; Легно-22 Organic Oak Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-262c5adc-068b-4bf1-8cfb-06457bb2bbc9.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
423;1; Легно-23 Organic Oak Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-23 Organic Oak Magic Fog; Легно-23 Organic Oak Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9f0f8bac-d281-47d6-b437-c7d2624f566e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
424;1; Легно-22 Original Oak Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-22 Original Oak Magic Fog; Легно-22 Original Oak Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c804fa75-f512-4a8f-b9f1-d85c11b31b38.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
425;1; Легно-21 Graphite Art;Легно;1770000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-21 Graphite Art; Легно-21 Graphite Art;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-6cb46b1e-575d-46ea-9c40-20bd1d8fbad0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
426;1; Легно-23 Graphite Art Magic Fog;Легно;1770000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-23 Graphite Art Magic Fog; Легно-23 Graphite Art Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-afce5e27-ec17-422c-8519-01736b3a54b7.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
427;1; Легно-28 Chalet Grasse Magic Fog;Легно;1450000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Легно-28 Chalet Grasse Magic Fog; Легно-28 Chalet Grasse Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-705671b4-a308-4287-9b10-ceac378ab6c6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
428;1; Порта-50 Bianco Crosscut;Порта-Z;970000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 Bianco Crosscut; Порта-50 Bianco Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-28e3adbf-72aa-489f-a065-cf41bc2f4e21.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
429;1; Порта-50 А-6 Bianco Crosscut;Порта-Z;1577000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 А-6 Bianco Crosscut; Порта-50 А-6 Bianco Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9539736f-93ec-426e-b3f6-7f83aa63fa07.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
430;1; Порта-51 Bianco Crosscut White Waltz;Порта-Z;1363000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-51 Bianco Crosscut White Waltz; Порта-51 Bianco Crosscut White Waltz;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c18cf165-7744-4b7a-bbfe-b14b95c450e5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
431;1; Порта-50 Cappuccino Crosscut;Порта-Z;970000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 Cappuccino Crosscut; Порта-50 Cappuccino Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5d87d226-c54f-45b0-8780-d30cea96d1c3.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
432;1; Порта-50 А-6 Cappuccino Crosscut;Порта-Z;1577000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 А-6 Cappuccino Crosscut; Порта-50 А-6 Cappuccino Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ff34fa44-bfc7-4809-81e0-760fd247be45.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
433;1;Смеситель для кухни настенный Frap F4608;Для кухни;143269;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для кухни настенный Frap F4608;Смеситель для кухни настенный Frap F4608;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-4ca776cf-e14d-47c3-9ae7-1a1011f8f3ba.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
434;1; Порта-50 Grey Crosscut;Порта-Z;970000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 Grey Crosscut; Порта-50 Grey Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-830ecb52-bf13-4063-8f58-d25f20c77241.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
435;1; Порта-50 А-6 Grey Crosscut;Порта-Z;1577000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 А-6 Grey Crosscut; Порта-50 А-6 Grey Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-43b557b5-629b-4fb3-8e2a-a4c748efb142.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
436;1; Порта-21 3D Cappuccino;Порта-X (3D-Graf);900000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-21 3D Cappuccino; Порта-21 3D Cappuccino;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9d5e81fc-810a-4d29-b7eb-072df6720cf6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
437;1; Порта-51 Grey Crosscut Smoke;Порта-Z;1363000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-51 Grey Crosscut Smoke; Порта-51 Grey Crosscut Smoke;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a9fbdbef-5ee4-4c34-acd4-a7285aa7c93c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
438;1; Порта-22 3D Cappuccino Magic Fog;Порта-X (3D-Graf);900000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-22 3D Cappuccino Magic Fog; Порта-22 3D Cappuccino Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2ee9681d-4c56-4617-b56b-c0fa4401a023.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
439;1; Порта-50 Wenge Crosscut;Порта-Z;970000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 Wenge Crosscut; Порта-50 Wenge Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-743a0598-46d5-42ff-96e8-45fbf9134312.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
440;1; Порта-23 3D Cappuccino Magic Fog;Порта-X (3D-Graf);900000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-23 3D Cappuccino Magic Fog; Порта-23 3D Cappuccino Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-33f99d47-4cd5-46ef-bf2a-4b97b7e0733c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
441;1; Порта-50 А-6 Wenge Crosscut;Порта-Z;1577000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-50 А-6 Wenge Crosscut; Порта-50 А-6 Wenge Crosscut;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-43b2ec76-774e-4a8c-8c9c-d1838c374285.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
442;1; Порта-25 alu 3D Cappuccino Magic Fog;Порта-X (3D-Graf);975000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-25 alu 3D Cappuccino Magic Fog; Порта-25 alu 3D Cappuccino Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-f6d4459f-42eb-4aaa-ab78-e2ffc4faa823.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
443;1; Порта-51 Wenge Crosscut Black Star;Порта-Z;1363000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-51 Wenge Crosscut Black Star; Порта-51 Wenge Crosscut Black Star;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9a16d666-705d-4735-a721-f871bc1f251e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
444;1; Порта-29 3D Cappuccino Magic Fog;Порта-X (3D-Graf);975000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-29 3D Cappuccino Magic Fog; Порта-29 3D Cappuccino Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8632a443-ab35-47c6-ad97-62c58f600e0d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
445;1; Порта-21 3D Grey;Порта-X (3D-Graf);900000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-21 3D Grey; Порта-21 3D Grey;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a4625d63-901c-4aae-b6d3-04607e69f2d2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
446;1; Порта-23 3D Grey Magic Fog;Порта-X (3D-Graf);900000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-23 3D Grey Magic Fog; Порта-23 3D Grey Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-00775278-2c0a-4568-828a-0ae7e108b2ac.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
447;1; Порта-25 alu 3D Grey Magic Fog;Порта-X (3D-Graf);975000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-25 alu 3D Grey Magic Fog; Порта-25 alu 3D Grey Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3524129e-634c-41a2-bef2-0a9f57e8a483.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
448;1; VG2 Bianco Veralinga White Waltz;Ветро;2489000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; VG2 Bianco Veralinga White Waltz; VG2 Bianco Veralinga White Waltz;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7162973c-31f0-4140-91de-bf01e31809ff.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
449;1; Порта-29 3D Grey Magic Fog;Порта-X (3D-Graf);975000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-29 3D Grey Magic Fog; Порта-29 3D Grey Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-51d04d47-c09b-477d-9c6c-3c9d959eb36d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
450;1; Порта-21 3D Wenge;Порта-X (3D-Graf);900000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-21 3D Wenge; Порта-21 3D Wenge;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-24d686bc-5c43-42d7-b250-f55f684bcff4.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
451;1; V4 Bianco Veralinga White Waltz;Ветро;2959000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; V4 Bianco Veralinga White Waltz; V4 Bianco Veralinga White Waltz;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0ca934c5-7bdd-4cf1-a4ab-a67b28436f1d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
452;1; VG2 Cappuccino Veralinga White Pearl;Ветро;2489000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; VG2 Cappuccino Veralinga White Pearl; VG2 Cappuccino Veralinga White Pearl;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ef39e5c2-9d5b-462f-8a11-6bc763d70897.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
453;1; V4 Cappuccino Veralinga White Pearl;Ветро;2959000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; V4 Cappuccino Veralinga White Pearl; V4 Cappuccino Veralinga White Pearl;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3a81f0ef-d09d-4a6b-9866-330560b2caee.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
454;1; VG2 Grey Veralinga Smoke;Ветро;2489000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; VG2 Grey Veralinga Smoke; VG2 Grey Veralinga Smoke;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-98ec756a-079a-430d-a241-598fdaf7a869.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
455;1; V4 Grey Veralinga Smoke;Ветро;2959000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; V4 Grey Veralinga Smoke; V4 Grey Veralinga Smoke;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-bb9c415e-3fdf-4c17-bd79-dfaec44aa9f6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
456;1; VG2 Wenge Veralinga Black Star;Ветро;2489000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; VG2 Wenge Veralinga Black Star; VG2 Wenge Veralinga Black Star;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8bbdbfe1-e241-4d80-9c8a-d889d4257cf6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
457;1; Порта-22 3D Wenge Magic Fog;Порта-X (3D-Graf);900000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-22 3D Wenge Magic Fog; Порта-22 3D Wenge Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2cc3b350-bf83-4210-8d8f-8f718241bc51.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
458;1; V4 Wenge Veralinga Black Star;Ветро;2959000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; V4 Wenge Veralinga Black Star; V4 Wenge Veralinga Black Star;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d885f196-581d-417f-84b4-a958e4ec5abd.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
459;1; Порта-25 alu 3D Wenge Magic Fog;Порта-X (3D-Graf);975000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Порта-25 alu 3D Wenge Magic Fog; Порта-25 alu 3D Wenge Magic Fog;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a8b8c20e-629c-4d76-9c57-f775596a7de9.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
460;1; S-13 Wenge Veralinga Stamp Triplex;Софт;2150000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; S-13 Wenge Veralinga Stamp Triplex; S-13 Wenge Veralinga Stamp Triplex;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-62729e00-01a0-42f8-b112-222453355033.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
461;1; S-13 Wenge Veralinga Print Triplex;Софт;2150000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; S-13 Wenge Veralinga Print Triplex; S-13 Wenge Veralinga Print Triplex;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3e1db947-21f9-4377-b481-08b58052eb9b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
462;1; S-13 Wenge Veralinga Reflex Triplex;Софт;2270000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; S-13 Wenge Veralinga Reflex Triplex; S-13 Wenge Veralinga Reflex Triplex;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8c2baf4c-586d-419b-bf15-47e3eb0b4190.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
463;1;Смеситель для кухни GAPPO G4150-8;Для кухни;415065;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для кухни GAPPO G4150-8;Смеситель для кухни GAPPO G4150-8;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0b0b0a9e-b8f3-4643-84f4-d4aeee06ffb7.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
464;1;Смеситель для кухни FRAP F4457;Для кухни;436140;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для кухни FRAP F4457;Смеситель для кухни FRAP F4457;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8ed786ea-390f-40a3-8a33-b28f1f1260d7.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
465;1;Смесительдля кухни с подключением фильтраGappo G4399-5;Для кухни;982790;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смесительдля кухни с подключением фильтраGappo G4399-5;Смесительдля кухни с подключением фильтраGappo G4399-5;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b049f34a-d620-40b2-837f-33256497fc40.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
466;1; Клей для ПГП, ГКЛ, ГВЛ Кнауф Перлфикс гипсовый 30 кг;Монтажные клеи;33000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клей для ПГП, ГКЛ, ГВЛ Кнауф Перлфикс гипсовый 30 кг; Клей для ПГП, ГКЛ, ГВЛ Кнауф Перлфикс гипсовый 30 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-499dfe4e-dc39-4dc4-a603-463fa7a6347d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
467;1;Смеситель для кухни FRAP F4049;Для кухни;347471;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для кухни FRAP F4049;Смеситель для кухни FRAP F4049;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7b194b91-6c71-41b5-b448-60e10f2390d9.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
468;1;Корпус для кухонного смесителя FRAP F4034;Для кухни;205185;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Корпус для кухонного смесителя FRAP F4034;Корпус для кухонного смесителя FRAP F4034;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b8874916-a05d-47b9-9883-f77b20f70655.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
469;1;Ревизионный Люк Кнауф под ГКЛ;Ревизионные люки и щиты;0;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Ревизионный Люк Кнауф под ГКЛ;Ревизионный Люк Кнауф под ГКЛ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3e583f4c-6e15-4381-95c2-12f7742225d4.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
470;1;Смеситель для кухни FRAP F4303;Для кухни;227680;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для кухни FRAP F4303;Смеситель для кухни FRAP F4303;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-228b8b9b-e54a-4a39-9702-68340af5bf3f.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
471;1;Смеситель для кухни Frud R4902-B;Для кухни;104067;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для кухни Frud R4902-B;Смеситель для кухни Frud R4902-B;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7983bf0f-7f26-4f54-ab04-6a2b49afe072.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
